filename,split,path,cluster_id
df2023_COCO_DF_E000B00010_00709744.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B00010_00709744.jpg,-1
df2023_COCO_DF_E000B00010_00710545.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B00010_00710545.jpg,-1
df2023_COCO_DF_E000B00010_00724008.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B00010_00724008.jpg,-1
df2023_COCO_DF_E000B00010_00727015.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B00010_00727015.jpg,-1
df2023_COCO_DF_E000B00010_00746270.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B00010_00746270.jpg,209
df2023_COCO_DF_E000B00010_00748442.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B00010_00748442.jpg,-1
df2023_COCO_DF_E000B00010_00759075.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B00010_00759075.jpg,-1
df2023_COCO_DF_E000B00010_00776782.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B00010_00776782.jpg,-1
df2023_COCO_DF_E000B00010_00797801.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B00010_00797801.jpg,-1
df2023_COCO_DF_E000B00010_00799886.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B00010_00799886.jpg,-1
df2023_COCO_DF_E000B00010_00822709.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B00010_00822709.jpg,-1
df2023_COCO_DF_E000B00010_00858346.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B00010_00858346.jpg,-1
df2023_COCO_DF_E000B00010_00875071.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B00010_00875071.jpg,-1
df2023_COCO_DF_E000B00010_00881011.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B00010_00881011.jpg,-1
df2023_COCO_DF_E000B00011_00729376.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B00011_00729376.jpg,-1
df2023_COCO_DF_E000B00012_00700620.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B00012_00700620.jpg,-1
df2023_COCO_DF_E000B00012_00790284.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B00012_00790284.jpg,-1
df2023_COCO_DF_E000B00012_00851925.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B00012_00851925.jpg,-1
df2023_COCO_DF_E000B00013_00732518.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B00013_00732518.jpg,-1
df2023_COCO_DF_E000B00013_00742212.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B00013_00742212.jpg,-1
df2023_COCO_DF_E000B00013_00757650.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B00013_00757650.jpg,-1
df2023_COCO_DF_E000B00013_00887282.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B00013_00887282.jpg,-1
df2023_COCO_DF_E000B00014_00816571.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B00014_00816571.jpg,-1
df2023_COCO_DF_E000B00014_00897254.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B00014_00897254.jpg,-1
df2023_COCO_DF_E000B00017_00713104.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B00017_00713104.jpg,-1
df2023_COCO_DF_E000B00100_00710126.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B00100_00710126.jpg,-1
df2023_COCO_DF_E000B00100_00715341.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B00100_00715341.jpg,-1
df2023_COCO_DF_E000B00100_00766540.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B00100_00766540.jpg,-1
df2023_COCO_DF_E000B00100_00771117.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B00100_00771117.jpg,-1
df2023_COCO_DF_E000B00102_00723905.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B00102_00723905.jpg,-1
df2023_COCO_DF_E000B00103_00734943.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B00103_00734943.jpg,-1
df2023_COCO_DF_E000B00104_00860312.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B00104_00860312.jpg,-1
df2023_COCO_DF_E000B00110_00703933.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B00110_00703933.jpg,-1
df2023_COCO_DF_E000B00110_00753761.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B00110_00753761.jpg,-1
df2023_COCO_DF_E000B00110_00830071.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B00110_00830071.jpg,-1
df2023_COCO_DF_E000B00110_00847600.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B00110_00847600.jpg,-1
df2023_COCO_DF_E000B00110_00875241.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B00110_00875241.jpg,-1
df2023_COCO_DF_E000B00110_00887197.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B00110_00887197.jpg,-1
df2023_COCO_DF_E000B00110_00888518.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B00110_00888518.jpg,-1
df2023_COCO_DF_E000B00111_00804918.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B00111_00804918.jpg,-1
df2023_COCO_DF_E000B00115_00856855.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B00115_00856855.jpg,-1
df2023_COCO_DF_E000B00117_00875394.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B00117_00875394.jpg,-1
df2023_COCO_DF_E000B01000_00738731.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B01000_00738731.jpg,-1
df2023_COCO_DF_E000B01000_00741113.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B01000_00741113.jpg,-1
df2023_COCO_DF_E000B01000_00851522.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B01000_00851522.jpg,-1
df2023_COCO_DF_E000B01000_00884277.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B01000_00884277.jpg,-1
df2023_COCO_DF_E000B01000_00894736.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B01000_00894736.jpg,-1
df2023_COCO_DF_E000B01003_00879845.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B01003_00879845.jpg,-1
df2023_COCO_DF_E000B01010_00864517.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B01010_00864517.jpg,-1
df2023_COCO_DF_E000B01010_00865400.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B01010_00865400.jpg,-1
df2023_COCO_DF_E000B01011_00857291.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B01011_00857291.jpg,-1
df2023_COCO_DF_E000B01014_00799422.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B01014_00799422.jpg,-1
df2023_COCO_DF_E000B01100_00801693.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B01100_00801693.jpg,-1
df2023_COCO_DF_E000B01100_00855714.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B01100_00855714.jpg,-1
df2023_COCO_DF_E000B01107_00887336.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B01107_00887336.jpg,-1
df2023_COCO_DF_E000B01110_00836180.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B01110_00836180.jpg,-1
df2023_COCO_DF_E000B01115_00870649.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B01115_00870649.jpg,-1
df2023_COCO_DF_E000B02000_00789879.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B02000_00789879.jpg,-1
df2023_COCO_DF_E000B02000_00794689.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B02000_00794689.jpg,-1
df2023_COCO_DF_E000B02002_00754821.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B02002_00754821.jpg,-1
df2023_COCO_DF_E000B02005_00794832.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B02005_00794832.jpg,-1
df2023_COCO_DF_E000B02010_00729869.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B02010_00729869.jpg,-1
df2023_COCO_DF_E000B02010_00794776.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B02010_00794776.jpg,-1
df2023_COCO_DF_E000B02010_00824076.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B02010_00824076.jpg,-1
df2023_COCO_DF_E000B02010_00862622.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B02010_00862622.jpg,-1
df2023_COCO_DF_E000B02010_00867886.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B02010_00867886.jpg,-1
df2023_COCO_DF_E000B02010_00881708.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B02010_00881708.jpg,-1
df2023_COCO_DF_E000B02011_00865199.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B02011_00865199.jpg,-1
df2023_COCO_DF_E000B02011_00891119.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B02011_00891119.jpg,-1
df2023_COCO_DF_E000B02015_00751649.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B02015_00751649.jpg,-1
df2023_COCO_DF_E000B02015_00827702.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B02015_00827702.jpg,-1
df2023_COCO_DF_E000B02016_00773193.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B02016_00773193.jpg,-1
df2023_COCO_DF_E000B02100_00859017.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B02100_00859017.jpg,-1
df2023_COCO_DF_E000B02102_00733766.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B02102_00733766.jpg,-1
df2023_COCO_DF_E000B02110_00842142.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B02110_00842142.jpg,-1
df2023_COCO_DF_E000B02110_00862108.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B02110_00862108.jpg,-1
df2023_COCO_DF_E000B02110_00876170.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B02110_00876170.jpg,-1
df2023_COCO_DF_E000B03000_00725775.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B03000_00725775.jpg,-1
df2023_COCO_DF_E000B03000_00726255.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B03000_00726255.jpg,-1
df2023_COCO_DF_E000B03000_00762231.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B03000_00762231.jpg,-1
df2023_COCO_DF_E000B03000_00782285.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B03000_00782285.jpg,-1
df2023_COCO_DF_E000B03004_00799097.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B03004_00799097.jpg,-1
df2023_COCO_DF_E000B03007_00819818.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B03007_00819818.jpg,-1
df2023_COCO_DF_E000B03010_00720106.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B03010_00720106.jpg,-1
df2023_COCO_DF_E000B03010_00723237.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B03010_00723237.jpg,-1
df2023_COCO_DF_E000B03010_00729155.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B03010_00729155.jpg,-1
df2023_COCO_DF_E000B03010_00789538.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B03010_00789538.jpg,-1
df2023_COCO_DF_E000B03010_00801683.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B03010_00801683.jpg,-1
df2023_COCO_DF_E000B03010_00814008.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B03010_00814008.jpg,-1
df2023_COCO_DF_E000B03010_00853382.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B03010_00853382.jpg,-1
df2023_COCO_DF_E000B03010_00865868.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B03010_00865868.jpg,-1
df2023_COCO_DF_E000B03015_00743258.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B03015_00743258.jpg,-1
df2023_COCO_DF_E000B03015_00791479.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B03015_00791479.jpg,-1
df2023_COCO_DF_E000B03103_00728221.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B03103_00728221.jpg,-1
df2023_COCO_DF_E000B03103_00875715.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B03103_00875715.jpg,-1
df2023_COCO_DF_E000B03110_00715494.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B03110_00715494.jpg,-1
df2023_COCO_DF_E000B03111_00843924.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B03111_00843924.jpg,-1
df2023_COCO_DF_E000B03114_00794794.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B03114_00794794.jpg,-1
df2023_COCO_DF_E000B04000_00883143.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B04000_00883143.jpg,-1
df2023_COCO_DF_E000B04001_00717479.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B04001_00717479.jpg,-1
df2023_COCO_DF_E000B04001_00821814.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B04001_00821814.jpg,-1
df2023_COCO_DF_E000B04002_00733077.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B04002_00733077.jpg,-1
df2023_COCO_DF_E000B04005_00883790.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B04005_00883790.jpg,-1
df2023_COCO_DF_E000B04010_00703927.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B04010_00703927.jpg,-1
df2023_COCO_DF_E000B04010_00730148.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B04010_00730148.jpg,-1
df2023_COCO_DF_E000B04010_00749621.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B04010_00749621.jpg,-1
df2023_COCO_DF_E000B04010_00786273.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B04010_00786273.jpg,-1
df2023_COCO_DF_E000B04010_00800668.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B04010_00800668.jpg,-1
df2023_COCO_DF_E000B04013_00826932.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B04013_00826932.jpg,-1
df2023_COCO_DF_E000B04014_00784426.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B04014_00784426.jpg,-1
df2023_COCO_DF_E000B04100_00782514.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B04100_00782514.jpg,-1
df2023_COCO_DF_E000B04103_00714217.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B04103_00714217.jpg,-1
df2023_COCO_DF_E000B04106_00709783.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B04106_00709783.jpg,-1
df2023_COCO_DF_E000B04110_00867953.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B04110_00867953.jpg,-1
df2023_COCO_DF_E000B04113_00715174.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B04113_00715174.jpg,-1
df2023_COCO_DF_E000B04113_00751923.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B04113_00751923.jpg,-1
df2023_COCO_DF_E000B05000_00805297.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B05000_00805297.jpg,42
df2023_COCO_DF_E000B05002_00883537.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B05002_00883537.jpg,-1
df2023_COCO_DF_E000B05010_00725255.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B05010_00725255.jpg,-1
df2023_COCO_DF_E000B05010_00732913.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B05010_00732913.jpg,-1
df2023_COCO_DF_E000B05010_00787942.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B05010_00787942.jpg,-1
df2023_COCO_DF_E000B05010_00817747.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B05010_00817747.jpg,-1
df2023_COCO_DF_E000B05010_00822539.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B05010_00822539.jpg,-1
df2023_COCO_DF_E000B05010_00838347.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B05010_00838347.jpg,-1
df2023_COCO_DF_E000B05010_00859319.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B05010_00859319.jpg,-1
df2023_COCO_DF_E000B05011_00761879.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B05011_00761879.jpg,-1
df2023_COCO_DF_E000B05013_00786664.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B05013_00786664.jpg,-1
df2023_COCO_DF_E000B05015_00836400.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B05015_00836400.jpg,-1
df2023_COCO_DF_E000B05100_00875228.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B05100_00875228.jpg,-1
df2023_COCO_DF_E000B05106_00819938.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B05106_00819938.jpg,-1
df2023_COCO_DF_E000B05110_00760117.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B05110_00760117.jpg,-1
df2023_COCO_DF_E000B05113_00890737.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B05113_00890737.jpg,-1
df2023_COCO_DF_E000B05115_00883124.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B05115_00883124.jpg,-1
df2023_COCO_DF_E000B05116_00761659.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B05116_00761659.jpg,-1
df2023_COCO_DF_E000B20000_00805932.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B20000_00805932.jpg,-1
df2023_COCO_DF_E000B20010_00766353.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B20010_00766353.jpg,-1
df2023_COCO_DF_E000B20010_00839239.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B20010_00839239.jpg,-1
df2023_COCO_DF_E000B20017_00702447.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B20017_00702447.jpg,-1
df2023_COCO_DF_E000B20112_00760724.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B20112_00760724.jpg,-1
df2023_COCO_DF_E000B30001_00898450.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B30001_00898450.jpg,-1
df2023_COCO_DF_E000B30010_00874289.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B30010_00874289.jpg,-1
df2023_COCO_DF_E000B30012_00860155.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B30012_00860155.jpg,-1
df2023_COCO_DF_E000B30014_00854008.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B30014_00854008.jpg,-1
df2023_COCO_DF_E000B40002_00885525.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B40002_00885525.jpg,-1
df2023_COCO_DF_E000B40006_00893967.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B40006_00893967.jpg,-1
df2023_COCO_DF_E000B40010_00868083.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B40010_00868083.jpg,-1
df2023_COCO_DF_E000B40010_00870817.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B40010_00870817.jpg,-1
df2023_COCO_DF_E000B40010_00892404.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B40010_00892404.jpg,-1
df2023_COCO_DF_E000B40116_00785670.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B40116_00785670.jpg,-1
df2023_COCO_DF_E000B50010_00872557.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B50010_00872557.jpg,-1
df2023_COCO_DF_E000B50100_00817431.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B50100_00817431.jpg,-1
df2023_COCO_DF_E000B60007_00751412.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B60007_00751412.jpg,-1
df2023_COCO_DF_E000B60107_00827137.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B60107_00827137.jpg,-1
df2023_COCO_DF_E000B70003_00705240.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B70003_00705240.jpg,-1
df2023_COCO_DF_E000B70004_00704265.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B70004_00704265.jpg,-1
df2023_COCO_DF_E000B70107_00816495.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000B70107_00816495.jpg,-1
df2023_COCO_DF_E000G20000_00757763.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000G20000_00757763.jpg,-1
df2023_COCO_DF_E000G20013_00854790.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000G20013_00854790.jpg,-1
df2023_COCO_DF_E000G20017_00808409.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000G20017_00808409.jpg,-1
df2023_COCO_DF_E000G20100_00744893.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000G20100_00744893.jpg,-1
df2023_COCO_DF_E000G30003_00898460.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000G30003_00898460.jpg,-1
df2023_COCO_DF_E000G30015_00857725.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000G30015_00857725.jpg,-1
df2023_COCO_DF_E000G40000_00710567.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000G40000_00710567.jpg,-1
df2023_COCO_DF_E000G40010_00846375.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000G40010_00846375.jpg,-1
df2023_COCO_DF_E000G40114_00795858.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000G40114_00795858.jpg,-1
df2023_COCO_DF_E000G50000_00729852.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000G50000_00729852.jpg,-1
df2023_COCO_DF_E000G50112_00816164.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000G50112_00816164.jpg,-1
df2023_COCO_DF_E000G60000_00750738.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000G60000_00750738.jpg,-1
df2023_COCO_DF_E000G60000_00860796.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000G60000_00860796.jpg,-1
df2023_COCO_DF_E000G60003_00771472.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000G60003_00771472.jpg,-1
df2023_COCO_DF_E000G60011_00800292.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000G60011_00800292.jpg,-1
df2023_COCO_DF_E000G70000_00743484.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000G70000_00743484.jpg,-1
df2023_COCO_DF_E000G70000_00858801.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000G70000_00858801.jpg,-1
df2023_COCO_DF_E000G70000_00877239.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000G70000_00877239.jpg,-1
df2023_COCO_DF_E000G70010_00767845.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000G70010_00767845.jpg,-1
df2023_COCO_DF_E000G70010_00885793.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000G70010_00885793.jpg,-1
df2023_COCO_DF_E000G70014_00881133.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000G70014_00881133.jpg,-1
df2023_COCO_DF_E000G70102_00807647.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000G70102_00807647.jpg,-1
df2023_COCO_DF_E000G70117_00871367.jpg,train,data\extracted_objects\train\df2023_COCO_DF_E000G70117_00871367.jpg,-1
df2023_COCO_DF_I000B00000_00900007.jpg,train,data\extracted_objects\train\df2023_COCO_DF_I000B00000_00900007.jpg,-1
df2023_COCO_DF_I000B00000_00900613.jpg,train,data\extracted_objects\train\df2023_COCO_DF_I000B00000_00900613.jpg,-1
df2023_COCO_DF_I000B00000_00901441.jpg,train,data\extracted_objects\train\df2023_COCO_DF_I000B00000_00901441.jpg,-1
df2023_COCO_DF_I000B00000_00903647.jpg,train,data\extracted_objects\train\df2023_COCO_DF_I000B00000_00903647.jpg,-1
df2023_COCO_DF_I000B00000_00903736.jpg,train,data\extracted_objects\train\df2023_COCO_DF_I000B00000_00903736.jpg,-1
df2023_COCO_DF_I000B00000_00903947.jpg,train,data\extracted_objects\train\df2023_COCO_DF_I000B00000_00903947.jpg,-1
df2023_COCO_DF_I000B00000_00904313.jpg,train,data\extracted_objects\train\df2023_COCO_DF_I000B00000_00904313.jpg,169
df2023_COCO_DF_I000B00000_00904985.jpg,train,data\extracted_objects\train\df2023_COCO_DF_I000B00000_00904985.jpg,-1
df2023_COCO_DF_I000B00000_00907581.jpg,train,data\extracted_objects\train\df2023_COCO_DF_I000B00000_00907581.jpg,-1
df2023_COCO_DF_I000B00000_00908879.jpg,train,data\extracted_objects\train\df2023_COCO_DF_I000B00000_00908879.jpg,-1
df2023_COCO_DF_I000B00000_00909021.jpg,train,data\extracted_objects\train\df2023_COCO_DF_I000B00000_00909021.jpg,-1
df2023_COCO_DF_I000B00000_00910083.jpg,train,data\extracted_objects\train\df2023_COCO_DF_I000B00000_00910083.jpg,-1
df2023_COCO_DF_I000B00000_00911936.jpg,train,data\extracted_objects\train\df2023_COCO_DF_I000B00000_00911936.jpg,-1
df2023_COCO_DF_I000B00000_00912697.jpg,train,data\extracted_objects\train\df2023_COCO_DF_I000B00000_00912697.jpg,-1
df2023_COCO_DF_I000B00000_00913392.jpg,train,data\extracted_objects\train\df2023_COCO_DF_I000B00000_00913392.jpg,-1
df2023_COCO_DF_I000B00000_00913720.jpg,train,data\extracted_objects\train\df2023_COCO_DF_I000B00000_00913720.jpg,-1
df2023_COCO_DF_I000B00000_00915597.jpg,train,data\extracted_objects\train\df2023_COCO_DF_I000B00000_00915597.jpg,-1
df2023_COCO_DF_I000B00000_00918052.jpg,train,data\extracted_objects\train\df2023_COCO_DF_I000B00000_00918052.jpg,-1
df2023_COCO_DF_I000B00000_00920121.jpg,train,data\extracted_objects\train\df2023_COCO_DF_I000B00000_00920121.jpg,-1
df2023_COCO_DF_I000B00000_00920331.jpg,train,data\extracted_objects\train\df2023_COCO_DF_I000B00000_00920331.jpg,406
df2023_COCO_DF_I000B00000_00921923.jpg,train,data\extracted_objects\train\df2023_COCO_DF_I000B00000_00921923.jpg,-1
df2023_COCO_DF_I000B00000_00922299.jpg,train,data\extracted_objects\train\df2023_COCO_DF_I000B00000_00922299.jpg,-1
df2023_COCO_DF_I000B00000_00923048.jpg,train,data\extracted_objects\train\df2023_COCO_DF_I000B00000_00923048.jpg,-1
df2023_COCO_DF_I000B00000_00923594.jpg,train,data\extracted_objects\train\df2023_COCO_DF_I000B00000_00923594.jpg,-1
df2023_COCO_DF_I000B00000_00923620.jpg,train,data\extracted_objects\train\df2023_COCO_DF_I000B00000_00923620.jpg,-1
df2023_COCO_DF_I000B00000_00924234.jpg,train,data\extracted_objects\train\df2023_COCO_DF_I000B00000_00924234.jpg,-1
df2023_COCO_DF_I000B00000_00926599.jpg,train,data\extracted_objects\train\df2023_COCO_DF_I000B00000_00926599.jpg,-1
df2023_COCO_DF_I000B00000_00926922.jpg,train,data\extracted_objects\train\df2023_COCO_DF_I000B00000_00926922.jpg,-1
df2023_COCO_DF_I000B00000_00927137.jpg,train,data\extracted_objects\train\df2023_COCO_DF_I000B00000_00927137.jpg,-1
df2023_COCO_DF_I000B00000_00927762.jpg,train,data\extracted_objects\train\df2023_COCO_DF_I000B00000_00927762.jpg,-1
df2023_COCO_DF_I000B00000_00928346.jpg,train,data\extracted_objects\train\df2023_COCO_DF_I000B00000_00928346.jpg,-1
df2023_COCO_DF_I000B00000_00929144.jpg,train,data\extracted_objects\train\df2023_COCO_DF_I000B00000_00929144.jpg,-1
