filename,img_width,img_height,mask_width,mask_height,dims_match,white_ratio,n_unique_mask_values,is_strictly_binary
df2023_COCO_DF_E000B00010_00709744.jpg,256,256,256,256,True,0.351791,2,True
df2023_COCO_DF_E000B00010_00710545.jpg,256,256,256,256,True,0.17955,2,True
df2023_COCO_DF_E000B00010_00724008.jpg,256,256,256,256,True,0.102371,2,True
df2023_COCO_DF_E000B00010_00727015.jpg,256,256,256,256,True,0.113022,2,True
df2023_COCO_DF_E000B00010_00746270.jpg,256,256,256,256,True,0.083908,2,True
df2023_COCO_DF_E000B00010_00748442.jpg,256,256,256,256,True,0.277298,2,True
df2023_COCO_DF_E000B00010_00759075.jpg,256,256,256,256,True,0.105225,2,True
df2023_COCO_DF_E000B00010_00776782.jpg,256,256,256,256,True,0.250076,2,True
df2023_COCO_DF_E000B00010_00797801.jpg,256,256,256,256,True,0.171143,2,True
df2023_COCO_DF_E000B00010_00799886.jpg,256,256,256,256,True,0.161484,2,True
df2023_COCO_DF_E000B00010_00822709.jpg,256,256,256,256,True,0.139679,2,True
df2023_COCO_DF_E000B00010_00858346.jpg,256,256,256,256,True,0.075989,2,True
df2023_COCO_DF_E000B00010_00875071.jpg,256,256,256,256,True,0.091675,2,True
df2023_COCO_DF_E000B00010_00881011.jpg,256,256,256,256,True,0.112305,2,True
df2023_COCO_DF_E000B00011_00729376.jpg,256,256,256,256,True,0.08287,2,True
df2023_COCO_DF_E000B00012_00700620.jpg,256,256,256,256,True,0.079025,2,True
df2023_COCO_DF_E000B00012_00790284.jpg,256,256,256,256,True,0.244919,2,True
df2023_COCO_DF_E000B00012_00851925.jpg,256,256,256,256,True,0.110565,2,True
df2023_COCO_DF_E000B00013_00732518.jpg,256,256,256,256,True,0.059067,2,True
df2023_COCO_DF_E000B00013_00742212.jpg,256,256,256,256,True,0.064301,2,True
df2023_COCO_DF_E000B00013_00757650.jpg,256,256,256,256,True,0.076538,2,True
df2023_COCO_DF_E000B00013_00887282.jpg,256,256,256,256,True,0.105499,2,True
df2023_COCO_DF_E000B00014_00816571.jpg,256,256,256,256,True,0.073212,2,True
df2023_COCO_DF_E000B00014_00897254.jpg,256,256,256,256,True,0.144196,2,True
df2023_COCO_DF_E000B00017_00713104.jpg,256,256,256,256,True,0.098694,2,True
df2023_COCO_DF_E000B00100_00710126.jpg,256,256,256,256,True,0.050659,2,True
df2023_COCO_DF_E000B00100_00715341.jpg,256,256,256,256,True,0.230804,2,True
df2023_COCO_DF_E000B00100_00766540.jpg,256,256,256,256,True,0.177429,2,True
df2023_COCO_DF_E000B00100_00771117.jpg,256,256,256,256,True,0.12738,2,True
df2023_COCO_DF_E000B00102_00723905.jpg,256,256,256,256,True,0.117249,2,True
df2023_COCO_DF_E000B00103_00734943.jpg,256,256,256,256,True,0.061264,2,True
df2023_COCO_DF_E000B00104_00860312.jpg,256,256,256,256,True,0.056442,2,True
df2023_COCO_DF_E000B00110_00703933.jpg,256,256,256,256,True,0.216217,2,True
df2023_COCO_DF_E000B00110_00753761.jpg,256,256,256,256,True,0.096313,2,True
df2023_COCO_DF_E000B00110_00830071.jpg,256,256,256,256,True,0.275345,2,True
df2023_COCO_DF_E000B00110_00847600.jpg,256,256,256,256,True,0.071106,2,True
df2023_COCO_DF_E000B00110_00875241.jpg,256,256,256,256,True,0.055313,2,True
df2023_COCO_DF_E000B00110_00887197.jpg,256,256,256,256,True,0.257782,2,True
df2023_COCO_DF_E000B00110_00888518.jpg,256,256,256,256,True,0.184097,2,True
df2023_COCO_DF_E000B00111_00804918.jpg,256,256,256,256,True,0.171295,2,True
df2023_COCO_DF_E000B00115_00856855.jpg,256,256,256,256,True,0.090714,2,True
df2023_COCO_DF_E000B00117_00875394.jpg,256,256,256,256,True,0.086517,2,True
df2023_COCO_DF_E000B01000_00738731.jpg,256,256,256,256,True,0.173752,2,True
df2023_COCO_DF_E000B01000_00741113.jpg,256,256,256,256,True,0.138153,2,True
df2023_COCO_DF_E000B01000_00851522.jpg,256,256,256,256,True,0.175781,2,True
df2023_COCO_DF_E000B01000_00884277.jpg,256,256,256,256,True,0.089233,2,True
df2023_COCO_DF_E000B01000_00894736.jpg,256,256,256,256,True,0.083878,2,True
df2023_COCO_DF_E000B01003_00879845.jpg,256,256,256,256,True,0.070068,2,True
df2023_COCO_DF_E000B01010_00864517.jpg,256,256,256,256,True,0.121643,2,True
df2023_COCO_DF_E000B01010_00865400.jpg,256,256,256,256,True,0.155243,2,True
df2023_COCO_DF_E000B01011_00857291.jpg,256,256,256,256,True,0.115097,2,True
df2023_COCO_DF_E000B01014_00799422.jpg,256,256,256,256,True,0.22963,2,True
df2023_COCO_DF_E000B01100_00801693.jpg,256,256,256,256,True,0.09314,2,True
df2023_COCO_DF_E000B01100_00855714.jpg,256,256,256,256,True,0.312057,2,True
df2023_COCO_DF_E000B01107_00887336.jpg,256,256,256,256,True,0.062027,2,True
df2023_COCO_DF_E000B01110_00836180.jpg,256,256,256,256,True,0.171265,2,True
df2023_COCO_DF_E000B01115_00870649.jpg,256,256,256,256,True,0.157928,2,True
df2023_COCO_DF_E000B02000_00789879.jpg,256,256,256,256,True,0.082993,2,True
df2023_COCO_DF_E000B02000_00794689.jpg,256,256,256,256,True,0.142059,2,True
df2023_COCO_DF_E000B02002_00754821.jpg,256,256,256,256,True,0.098145,2,True
df2023_COCO_DF_E000B02005_00794832.jpg,256,256,256,256,True,0.087708,2,True
df2023_COCO_DF_E000B02010_00729869.jpg,256,256,256,256,True,0.153473,2,True
df2023_COCO_DF_E000B02010_00794776.jpg,256,256,256,256,True,0.086792,2,True
df2023_COCO_DF_E000B02010_00824076.jpg,256,256,256,256,True,0.135071,2,True
df2023_COCO_DF_E000B02010_00862622.jpg,256,256,256,256,True,0.094666,2,True
df2023_COCO_DF_E000B02010_00867886.jpg,256,256,256,256,True,0.124161,2,True
df2023_COCO_DF_E000B02010_00881708.jpg,256,256,256,256,True,0.053787,2,True
df2023_COCO_DF_E000B02011_00865199.jpg,256,256,256,256,True,0.06781,2,True
df2023_COCO_DF_E000B02011_00891119.jpg,256,256,256,256,True,0.081879,2,True
df2023_COCO_DF_E000B02015_00751649.jpg,256,256,256,256,True,0.159576,2,True
df2023_COCO_DF_E000B02015_00827702.jpg,256,256,256,256,True,0.081039,2,True
df2023_COCO_DF_E000B02016_00773193.jpg,256,256,256,256,True,0.079041,2,True
df2023_COCO_DF_E000B02100_00859017.jpg,256,256,256,256,True,0.107269,2,True
df2023_COCO_DF_E000B02102_00733766.jpg,256,256,256,256,True,0.075699,2,True
df2023_COCO_DF_E000B02110_00842142.jpg,256,256,256,256,True,0.076431,2,True
df2023_COCO_DF_E000B02110_00862108.jpg,256,256,256,256,True,0.075684,2,True
df2023_COCO_DF_E000B02110_00876170.jpg,256,256,256,256,True,0.065094,2,True
df2023_COCO_DF_E000B03000_00725775.jpg,256,256,256,256,True,0.151245,2,True
df2023_COCO_DF_E000B03000_00726255.jpg,256,256,256,256,True,0.086746,2,True
df2023_COCO_DF_E000B03000_00762231.jpg,256,256,256,256,True,0.064346,2,True
df2023_COCO_DF_E000B03000_00782285.jpg,256,256,256,256,True,0.094223,2,True
df2023_COCO_DF_E000B03004_00799097.jpg,256,256,256,256,True,0.117828,2,True
df2023_COCO_DF_E000B03007_00819818.jpg,256,256,256,256,True,0.109192,2,True
df2023_COCO_DF_E000B03010_00720106.jpg,256,256,256,256,True,0.071274,2,True
df2023_COCO_DF_E000B03010_00723237.jpg,256,256,256,256,True,0.126221,2,True
df2023_COCO_DF_E000B03010_00729155.jpg,256,256,256,256,True,0.090561,2,True
df2023_COCO_DF_E000B03010_00789538.jpg,256,256,256,256,True,0.075287,2,True
df2023_COCO_DF_E000B03010_00801683.jpg,256,256,256,256,True,0.125092,2,True
df2023_COCO_DF_E000B03010_00814008.jpg,256,256,256,256,True,0.099823,2,True
df2023_COCO_DF_E000B03010_00853382.jpg,256,256,256,256,True,0.112717,2,True
df2023_COCO_DF_E000B03010_00865868.jpg,256,256,256,256,True,0.083481,2,True
df2023_COCO_DF_E000B03015_00743258.jpg,256,256,256,256,True,0.102814,2,True
df2023_COCO_DF_E000B03015_00791479.jpg,256,256,256,256,True,0.059921,2,True
df2023_COCO_DF_E000B03103_00728221.jpg,256,256,256,256,True,0.138428,2,True
df2023_COCO_DF_E000B03103_00875715.jpg,256,256,256,256,True,0.085449,2,True
df2023_COCO_DF_E000B03110_00715494.jpg,256,256,256,256,True,0.058517,2,True
df2023_COCO_DF_E000B03111_00843924.jpg,256,256,256,256,True,0.05835,2,True
df2023_COCO_DF_E000B03114_00794794.jpg,256,256,256,256,True,0.193527,2,True
df2023_COCO_DF_E000B04000_00883143.jpg,256,256,256,256,True,0.102768,2,True
df2023_COCO_DF_E000B04001_00717479.jpg,256,256,256,256,True,0.055908,2,True
df2023_COCO_DF_E000B04001_00821814.jpg,256,256,256,256,True,0.118744,2,True
df2023_COCO_DF_E000B04002_00733077.jpg,256,256,256,256,True,0.073486,2,True
df2023_COCO_DF_E000B04005_00883790.jpg,256,256,256,256,True,0.07373,2,True
df2023_COCO_DF_E000B04010_00703927.jpg,256,256,256,256,True,0.123459,2,True
df2023_COCO_DF_E000B04010_00730148.jpg,256,256,256,256,True,0.153595,2,True
df2023_COCO_DF_E000B04010_00749621.jpg,256,256,256,256,True,0.094482,2,True
df2023_COCO_DF_E000B04010_00786273.jpg,256,256,256,256,True,0.091797,2,True
df2023_COCO_DF_E000B04010_00800668.jpg,256,256,256,256,True,0.150757,2,True
df2023_COCO_DF_E000B04013_00826932.jpg,256,256,256,256,True,0.137634,2,True
df2023_COCO_DF_E000B04014_00784426.jpg,256,256,256,256,True,0.103485,2,True
df2023_COCO_DF_E000B04100_00782514.jpg,256,256,256,256,True,0.069641,2,True
df2023_COCO_DF_E000B04103_00714217.jpg,256,256,256,256,True,0.21579,2,True
df2023_COCO_DF_E000B04106_00709783.jpg,256,256,256,256,True,0.171143,2,True
df2023_COCO_DF_E000B04110_00867953.jpg,256,256,256,256,True,0.060913,2,True
df2023_COCO_DF_E000B04113_00715174.jpg,256,256,256,256,True,0.137878,2,True
df2023_COCO_DF_E000B04113_00751923.jpg,256,256,256,256,True,0.2491,2,True
df2023_COCO_DF_E000B05000_00805297.jpg,256,256,256,256,True,0.05722,2,True
df2023_COCO_DF_E000B05002_00883537.jpg,256,256,256,256,True,0.065613,2,True
df2023_COCO_DF_E000B05010_00725255.jpg,256,256,256,256,True,0.055603,2,True
df2023_COCO_DF_E000B05010_00732913.jpg,256,256,256,256,True,0.140762,2,True
df2023_COCO_DF_E000B05010_00787942.jpg,256,256,256,256,True,0.090195,2,True
df2023_COCO_DF_E000B05010_00817747.jpg,256,256,256,256,True,0.05127,2,True
df2023_COCO_DF_E000B05010_00822539.jpg,256,256,256,256,True,0.079926,2,True
df2023_COCO_DF_E000B05010_00838347.jpg,256,256,256,256,True,0.124237,2,True
df2023_COCO_DF_E000B05010_00859319.jpg,256,256,256,256,True,0.126053,2,True
df2023_COCO_DF_E000B05011_00761879.jpg,256,256,256,256,True,0.129105,2,True
df2023_COCO_DF_E000B05013_00786664.jpg,256,256,256,256,True,0.127563,2,True
df2023_COCO_DF_E000B05015_00836400.jpg,256,256,256,256,True,0.185043,2,True
df2023_COCO_DF_E000B05100_00875228.jpg,256,256,256,256,True,0.150879,2,True
df2023_COCO_DF_E000B05106_00819938.jpg,256,256,256,256,True,0.158569,2,True
df2023_COCO_DF_E000B05110_00760117.jpg,256,256,256,256,True,0.089355,2,True
df2023_COCO_DF_E000B05113_00890737.jpg,256,256,256,256,True,0.066925,2,True
df2023_COCO_DF_E000B05115_00883124.jpg,256,256,256,256,True,0.073853,2,True
df2023_COCO_DF_E000B05116_00761659.jpg,256,256,256,256,True,0.069458,2,True
df2023_COCO_DF_E000B20000_00805932.jpg,256,256,256,256,True,0.117111,2,True
df2023_COCO_DF_E000B20010_00766353.jpg,256,256,256,256,True,0.282791,2,True
df2023_COCO_DF_E000B20010_00839239.jpg,256,256,256,256,True,0.066315,2,True
df2023_COCO_DF_E000B20017_00702447.jpg,256,256,256,256,True,0.074997,2,True
df2023_COCO_DF_E000B20112_00760724.jpg,256,256,256,256,True,0.154678,2,True
df2023_COCO_DF_E000B30001_00898450.jpg,256,256,256,256,True,0.099945,2,True
df2023_COCO_DF_E000B30010_00874289.jpg,256,256,256,256,True,0.081711,2,True
df2023_COCO_DF_E000B30012_00860155.jpg,256,256,256,256,True,0.108475,2,True
df2023_COCO_DF_E000B30014_00854008.jpg,256,256,256,256,True,0.068665,2,True
df2023_COCO_DF_E000B40002_00885525.jpg,256,256,256,256,True,0.066315,2,True
df2023_COCO_DF_E000B40006_00893967.jpg,256,256,256,256,True,0.106857,2,True
df2023_COCO_DF_E000B40010_00868083.jpg,256,256,256,256,True,0.060257,2,True
df2023_COCO_DF_E000B40010_00870817.jpg,256,256,256,256,True,0.11322,2,True
df2023_COCO_DF_E000B40010_00892404.jpg,256,256,256,256,True,0.078369,2,True
df2023_COCO_DF_E000B40116_00785670.jpg,256,256,256,256,True,0.060074,2,True
df2023_COCO_DF_E000B50010_00872557.jpg,256,256,256,256,True,0.122162,2,True
df2023_COCO_DF_E000B50100_00817431.jpg,256,256,256,256,True,0.075974,2,True
df2023_COCO_DF_E000B60007_00751412.jpg,256,256,256,256,True,0.150391,2,True
df2023_COCO_DF_E000B60107_00827137.jpg,256,256,256,256,True,0.079376,2,True
df2023_COCO_DF_E000B70003_00705240.jpg,256,256,256,256,True,0.158173,2,True
df2023_COCO_DF_E000B70004_00704265.jpg,256,256,256,256,True,0.205963,2,True
df2023_COCO_DF_E000B70107_00816495.jpg,256,256,256,256,True,0.103394,2,True
df2023_COCO_DF_E000G20000_00757763.jpg,256,256,256,256,True,0.063019,2,True
df2023_COCO_DF_E000G20013_00854790.jpg,256,256,256,256,True,0.181732,2,True
df2023_COCO_DF_E000G20017_00808409.jpg,256,256,256,256,True,0.081482,2,True
df2023_COCO_DF_E000G20100_00744893.jpg,256,256,256,256,True,0.084839,2,True
df2023_COCO_DF_E000G30003_00898460.jpg,256,256,256,256,True,0.209808,2,True
df2023_COCO_DF_E000G30015_00857725.jpg,256,256,256,256,True,0.053589,2,True
df2023_COCO_DF_E000G40000_00710567.jpg,256,256,256,256,True,0.165695,2,True
df2023_COCO_DF_E000G40010_00846375.jpg,256,256,256,256,True,0.237,2,True
df2023_COCO_DF_E000G40114_00795858.jpg,256,256,256,256,True,0.065582,2,True
df2023_COCO_DF_E000G50000_00729852.jpg,256,256,256,256,True,0.140198,2,True
df2023_COCO_DF_E000G50112_00816164.jpg,256,256,256,256,True,0.122314,2,True
df2023_COCO_DF_E000G60000_00750738.jpg,256,256,256,256,True,0.051407,2,True
df2023_COCO_DF_E000G60000_00860796.jpg,256,256,256,256,True,0.086639,2,True
df2023_COCO_DF_E000G60003_00771472.jpg,256,256,256,256,True,0.11824,2,True
df2023_COCO_DF_E000G60011_00800292.jpg,256,256,256,256,True,0.075439,2,True
df2023_COCO_DF_E000G70000_00743484.jpg,256,256,256,256,True,0.148438,2,True
df2023_COCO_DF_E000G70000_00858801.jpg,256,256,256,256,True,0.113708,2,True
df2023_COCO_DF_E000G70000_00877239.jpg,256,256,256,256,True,0.150803,2,True
df2023_COCO_DF_E000G70010_00767845.jpg,256,256,256,256,True,0.056335,2,True
df2023_COCO_DF_E000G70010_00885793.jpg,256,256,256,256,True,0.110703,2,True
df2023_COCO_DF_E000G70014_00881133.jpg,256,256,256,256,True,0.105225,2,True
df2023_COCO_DF_E000G70102_00807647.jpg,256,256,256,256,True,0.079208,2,True
df2023_COCO_DF_E000G70117_00871367.jpg,256,256,256,256,True,0.161407,2,True
df2023_COCO_DF_I000B00000_00900007.jpg,256,256,256,256,True,0.14592,2,True
df2023_COCO_DF_I000B00000_00900613.jpg,256,256,256,256,True,0.065048,2,True
df2023_COCO_DF_I000B00000_00901441.jpg,256,256,256,256,True,0.144608,2,True
df2023_COCO_DF_I000B00000_00903647.jpg,256,256,256,256,True,0.09346,2,True
df2023_COCO_DF_I000B00000_00903736.jpg,256,256,256,256,True,0.076904,2,True
df2023_COCO_DF_I000B00000_00903947.jpg,256,256,256,256,True,0.113739,2,True
df2023_COCO_DF_I000B00000_00904313.jpg,256,256,256,256,True,0.09967,2,True
df2023_COCO_DF_I000B00000_00904985.jpg,256,256,256,256,True,0.172043,2,True
df2023_COCO_DF_I000B00000_00907581.jpg,256,256,256,256,True,0.058929,2,True
df2023_COCO_DF_I000B00000_00908879.jpg,256,256,256,256,True,0.074249,2,True
df2023_COCO_DF_I000B00000_00909021.jpg,256,256,256,256,True,0.094986,2,True
df2023_COCO_DF_I000B00000_00910083.jpg,256,256,256,256,True,0.321747,2,True
df2023_COCO_DF_I000B00000_00911936.jpg,256,256,256,256,True,0.075928,2,True
df2023_COCO_DF_I000B00000_00912697.jpg,256,256,256,256,True,0.114288,2,True
df2023_COCO_DF_I000B00000_00913392.jpg,256,256,256,256,True,0.085083,2,True
df2023_COCO_DF_I000B00000_00913720.jpg,256,256,256,256,True,0.062088,2,True
df2023_COCO_DF_I000B00000_00915597.jpg,256,256,256,256,True,0.083084,2,True
df2023_COCO_DF_I000B00000_00918052.jpg,256,256,256,256,True,0.089615,2,True
df2023_COCO_DF_I000B00000_00920121.jpg,256,256,256,256,True,0.102112,2,True
df2023_COCO_DF_I000B00000_00920331.jpg,256,256,256,256,True,0.084351,2,True
df2023_COCO_DF_I000B00000_00921923.jpg,256,256,256,256,True,0.097,2,True
df2023_COCO_DF_I000B00000_00922299.jpg,256,256,256,256,True,0.086746,2,True
df2023_COCO_DF_I000B00000_00923048.jpg,256,256,256,256,True,0.087479,2,True
df2023_COCO_DF_I000B00000_00923594.jpg,256,256,256,256,True,0.117645,2,True
df2023_COCO_DF_I000B00000_00923620.jpg,256,256,256,256,True,0.082916,2,True
df2023_COCO_DF_I000B00000_00924234.jpg,256,256,256,256,True,0.306763,2,True
df2023_COCO_DF_I000B00000_00926599.jpg,256,256,256,256,True,0.060715,2,True
df2023_COCO_DF_I000B00000_00926922.jpg,256,256,256,256,True,0.207565,2,True
df2023_COCO_DF_I000B00000_00927137.jpg,256,256,256,256,True,0.050598,2,True
df2023_COCO_DF_I000B00000_00927762.jpg,256,256,256,256,True,0.112793,2,True
df2023_COCO_DF_I000B00000_00928346.jpg,256,256,256,256,True,0.192261,2,True
df2023_COCO_DF_I000B00000_00929144.jpg,256,256,256,256,True,0.114426,2,True
df2023_COCO_DF_I000B00000_00929528.jpg,256,256,256,256,True,0.088135,2,True
df2023_COCO_DF_I000B00000_00930525.jpg,256,256,256,256,True,0.21521,2,True
df2023_COCO_DF_I000B00000_00930847.jpg,256,256,256,256,True,0.085724,2,True
df2023_COCO_DF_I000B00000_00931393.jpg,256,256,256,256,True,0.095795,2,True
df2023_COCO_DF_I000B00000_00932776.jpg,256,256,256,256,True,0.05162,2,True
df2023_COCO_DF_I000B00000_00935095.jpg,256,256,256,256,True,0.092819,2,True
df2023_COCO_DF_I000B00000_00938732.jpg,256,256,256,256,True,0.070694,2,True
df2023_COCO_DF_I000B00000_00945977.jpg,256,256,256,256,True,0.061127,2,True
df2023_COCO_DF_I000B00000_00946236.jpg,256,256,256,256,True,0.132111,2,True
df2023_COCO_DF_I000B00000_00947491.jpg,256,256,256,256,True,0.061172,2,True
df2023_COCO_DF_I000B00000_00949511.jpg,256,256,256,256,True,0.066635,2,True
df2023_COCO_DF_I000B00000_00950521.jpg,256,256,256,256,True,0.052155,2,True
df2023_COCO_DF_I000B00000_00954650.jpg,256,256,256,256,True,0.130569,2,True
df2023_COCO_DF_I000B00000_00954708.jpg,256,256,256,256,True,0.094482,2,True
df2023_COCO_DF_I000B00000_00955137.jpg,256,256,256,256,True,0.059753,2,True
df2023_COCO_DF_I000B00000_00956090.jpg,256,256,256,256,True,0.117554,2,True
df2023_COCO_DF_I000B00000_00957058.jpg,256,256,256,256,True,0.075226,2,True
df2023_COCO_DF_I000B00000_00957464.jpg,256,256,256,256,True,0.057693,2,True
df2023_COCO_DF_I000B00000_00957622.jpg,256,256,256,256,True,0.088806,2,True
df2023_COCO_DF_I000B00000_00959839.jpg,256,256,256,256,True,0.061218,2,True
df2023_COCO_DF_I000B00000_00962403.jpg,256,256,256,256,True,0.098175,2,True
df2023_COCO_DF_I000B00000_00964092.jpg,256,256,256,256,True,0.065125,2,True
df2023_COCO_DF_I000B00000_00964333.jpg,256,256,256,256,True,0.309845,2,True
df2023_COCO_DF_I000B00000_00964569.jpg,256,256,256,256,True,0.131775,2,True
df2023_COCO_DF_I000B00000_00964659.jpg,256,256,256,256,True,0.069977,2,True
df2023_COCO_DF_I000B00000_00964895.jpg,256,256,256,256,True,0.069214,2,True
df2023_COCO_DF_I000B00000_00965031.jpg,256,256,256,256,True,0.079376,2,True
df2023_COCO_DF_I000B00000_00966191.jpg,256,256,256,256,True,0.15239,2,True
df2023_COCO_DF_I000B00000_00966372.jpg,256,256,256,256,True,0.077728,2,True
df2023_COCO_DF_I000B00000_00966890.jpg,256,256,256,256,True,0.07518,2,True
df2023_COCO_DF_I000B00000_00967585.jpg,256,256,256,256,True,0.141525,2,True
df2023_COCO_DF_I000B00000_00968160.jpg,256,256,256,256,True,0.059052,2,True
df2023_COCO_DF_I000B00000_00968671.jpg,256,256,256,256,True,0.096207,2,True
df2023_COCO_DF_I000B00000_00969118.jpg,256,256,256,256,True,0.097687,2,True
df2023_COCO_DF_I000B00000_00972584.jpg,256,256,256,256,True,0.092575,2,True
df2023_COCO_DF_I000B00000_00973334.jpg,256,256,256,256,True,0.110413,2,True
df2023_COCO_DF_I000B00000_00973893.jpg,256,256,256,256,True,0.114105,2,True
df2023_COCO_DF_I000B00000_00974126.jpg,256,256,256,256,True,0.099548,2,True
df2023_COCO_DF_I000B00000_00974168.jpg,256,256,256,256,True,0.077484,2,True
df2023_COCO_DF_I000B00000_00975714.jpg,256,256,256,256,True,0.082718,2,True
df2023_COCO_DF_I000B00000_00976736.jpg,256,256,256,256,True,0.138275,2,True
df2023_COCO_DF_I000B00000_00980088.jpg,256,256,256,256,True,0.105865,2,True
df2023_COCO_DF_I000B00000_00981380.jpg,256,256,256,256,True,0.081024,2,True
df2023_COCO_DF_I000B00000_00982174.jpg,256,256,256,256,True,0.066116,2,True
df2023_COCO_DF_I000B00000_00983502.jpg,256,256,256,256,True,0.119019,2,True
df2023_COCO_DF_I000B00000_00983623.jpg,256,256,256,256,True,0.072357,2,True
df2023_COCO_DF_I000B00000_00983695.jpg,256,256,256,256,True,0.113937,2,True
df2023_COCO_DF_I000B00000_00986073.jpg,256,256,256,256,True,0.217438,2,True
df2023_COCO_DF_I000B00000_00986622.jpg,256,256,256,256,True,0.174301,2,True
df2023_COCO_DF_I000B00000_00987479.jpg,256,256,256,256,True,0.071152,2,True
df2023_COCO_DF_I000B00000_00987534.jpg,256,256,256,256,True,0.153992,2,True
df2023_COCO_DF_I000B00000_00987826.jpg,256,256,256,256,True,0.182648,2,True
df2023_COCO_DF_I000B00000_00987845.jpg,256,256,256,256,True,0.077866,2,True
df2023_COCO_DF_I000B00000_00987979.jpg,256,256,256,256,True,0.06366,2,True
df2023_COCO_DF_I000B00000_00988534.jpg,256,256,256,256,True,0.060257,2,True
df2023_COCO_DF_I000B00000_00989908.jpg,256,256,256,256,True,0.096588,2,True
df2023_COCO_DF_I000B00000_00990020.jpg,256,256,256,256,True,0.065155,2,True
df2023_COCO_DF_I000B00000_00990263.jpg,256,256,256,256,True,0.073135,2,True
df2023_COCO_DF_I000B00000_00990813.jpg,256,256,256,256,True,0.122131,2,True
df2023_COCO_DF_I000B00000_00991405.jpg,256,256,256,256,True,0.052979,2,True
df2023_COCO_DF_I000B00000_00992845.jpg,256,256,256,256,True,0.141159,2,True
df2023_COCO_DF_I000B00000_00995254.jpg,256,256,256,256,True,0.20105,2,True
df2023_COCO_DF_I000B00000_00995402.jpg,256,256,256,256,True,0.210831,2,True
df2023_COCO_DF_I000B00000_00996141.jpg,256,256,256,256,True,0.101761,2,True
df2023_COCO_DF_I000B00000_00998452.jpg,256,256,256,256,True,0.08316,2,True
df2023_COCO_DF_S000B00000_00000629.jpg,256,256,256,256,True,0.06546,2,True
df2023_COCO_DF_S000B00000_00001070.jpg,256,256,256,256,True,0.37674,2,True
df2023_COCO_DF_S000B00000_00001672.jpg,256,256,256,256,True,0.125656,2,True
df2023_COCO_DF_S000B00000_00002010.jpg,256,256,256,256,True,0.142426,2,True
df2023_COCO_DF_S000B00000_00002434.jpg,256,256,256,256,True,0.247528,2,True
df2023_COCO_DF_S000B00000_00002734.jpg,256,256,256,256,True,0.187531,2,True
df2023_COCO_DF_S000B00000_00003265.jpg,256,256,256,256,True,0.291428,2,True
df2023_COCO_DF_S000B00000_00004511.jpg,256,256,256,256,True,0.26915,2,True
df2023_COCO_DF_S000B00000_00005210.jpg,256,256,256,256,True,0.326782,2,True
df2023_COCO_DF_S000B00000_00008961.jpg,256,256,256,256,True,0.363281,2,True
df2023_COCO_DF_S000B00000_00010624.jpg,256,256,256,256,True,0.287125,2,True
df2023_COCO_DF_S000B00000_00010734.jpg,256,256,256,256,True,0.293365,2,True
df2023_COCO_DF_S000B00000_00011977.jpg,256,256,256,256,True,0.110245,2,True
df2023_COCO_DF_S000B00000_00012646.jpg,256,256,256,256,True,0.19957,2,True
df2023_COCO_DF_S000B00000_00012715.jpg,256,256,256,256,True,0.058884,2,True
df2023_COCO_DF_S000B00000_00013878.jpg,256,256,256,256,True,0.170258,2,True
df2023_COCO_DF_S000B00000_00014072.jpg,256,256,256,256,True,0.089325,2,True
df2023_COCO_DF_S000B00000_00014985.jpg,256,256,256,256,True,0.060028,2,True
df2023_COCO_DF_S000B00000_00016253.jpg,256,256,256,256,True,0.296204,2,True
df2023_COCO_DF_S000B00000_00016538.jpg,256,256,256,256,True,0.275925,2,True
df2023_COCO_DF_S000B00000_00017070.jpg,256,256,256,256,True,0.39798,2,True
df2023_COCO_DF_S000B00000_00018248.jpg,256,256,256,256,True,0.141495,2,True
df2023_COCO_DF_S000B00000_00019416.jpg,256,256,256,256,True,0.179474,2,True
df2023_COCO_DF_S000B00000_00021182.jpg,256,256,256,256,True,0.11673,2,True
df2023_COCO_DF_S000B00000_00021305.jpg,256,256,256,256,True,0.356918,2,True
df2023_COCO_DF_S000B00000_00021431.jpg,256,256,256,256,True,0.053543,2,True
df2023_COCO_DF_S000B00000_00021683.jpg,256,256,256,256,True,0.117279,2,True
df2023_COCO_DF_S000B00000_00022253.jpg,256,256,256,256,True,0.101456,2,True
df2023_COCO_DF_S000B00000_00022699.jpg,256,256,256,256,True,0.158676,2,True
df2023_COCO_DF_S000B00000_00023119.jpg,256,256,256,256,True,0.28981,2,True
df2023_COCO_DF_S000B00000_00023630.jpg,256,256,256,256,True,0.055511,2,True
df2023_COCO_DF_S000B00000_00023664.jpg,256,256,256,256,True,0.172607,2,True
df2023_COCO_DF_S000B00000_00024455.jpg,256,256,256,256,True,0.163818,2,True
df2023_COCO_DF_S000B00000_00024779.jpg,256,256,256,256,True,0.139236,2,True
df2023_COCO_DF_S000B00000_00025490.jpg,256,256,256,256,True,0.210449,2,True
df2023_COCO_DF_S000B00000_00025526.jpg,256,256,256,256,True,0.265915,2,True
df2023_COCO_DF_S000B00000_00026281.jpg,256,256,256,256,True,0.055466,2,True
df2023_COCO_DF_S000B00000_00026389.jpg,256,256,256,256,True,0.172394,2,True
df2023_COCO_DF_S000B00000_00027827.jpg,256,256,256,256,True,0.068527,2,True
df2023_COCO_DF_S000B00000_00028084.jpg,256,256,256,256,True,0.247559,2,True
df2023_COCO_DF_S000B00000_00028211.jpg,256,256,256,256,True,0.261444,2,True
